ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
QQQ,20260326,573.79,582.6,584.63,573.43,587.82,-2.39,81492125,47205367914.35,579.26
QQQ,20260325,587.82,589.14,591.37,585.69,583.98,0.66,60475493,35587746064.03,588.47
QQQ,20260324,583.98,584.81,587.93,581.93,588.0,-0.68,57750895,33773530176.0,584.81
QQQ,20260323,588.0,590.52,595.08,585.96,582.06,1.02,89936125,53079287394.87,590.19
QQQ,20260320,582.06,591.06,591.17,578.54,593.02,-1.85,91964688,53807942097.97,585.09
QQQ,20260319,593.02,589.51,595.8,587.08,594.9,-0.32,75597563,44690692296.99,591.17
QQQ,20260318,594.9,601.49,603.16,594.56,603.31,-1.39,56127961,33648384270.93,599.49
QQQ,20260317,603.31,603.14,605.9,601.87,600.38,0.49,47106606,28440533291.27,603.75
QQQ,20260316,600.38,600.04,603.86,599.11,593.72,1.12,49077157,29489932135.69,600.89
QQQ,20260313,593.72,599.73,603.6,592.57,597.26,-0.59,63145489,37655940325.95,596.34
QQQ,20260312,597.26,602.76,604.14,597.05,607.69,-1.72,71836625,43097363088.67,599.94
QQQ,20260311,607.69,608.95,612.43,605.03,607.77,-0.01,60114801,36543679321.26,607.9
QQQ,20260310,607.77,607.78,613.29,605.42,607.76,0.0,64078868,39060106373.9,609.56
QQQ,20260309,607.76,594.23,609.27,591.33,599.75,1.34,93068188,55812465577.66,599.69
QQQ,20260306,599.75,600.31,606.0,598.33,608.91,-1.5,86302313,52006204462.34,602.6
QQQ,20260305,608.91,607.4,612.76,602.26,610.75,-0.3,89602438,54397802290.21,607.1
QQQ,20260304,610.75,604.16,612.88,603.43,601.58,1.52,70943875,43248519173.68,609.62
QQQ,20260303,601.58,596.33,603.96,591.87,608.09,-1.07,97015563,58071583461.79,598.58
QQQ,20260302,608.09,598.86,609.92,597.99,607.29,0.13,75264625,45653140152.26,606.57
QQQ,20260227,607.29,602.98,608.32,602.19,609.24,-0.32,68125188,41296055611.64,606.18
QQQ,20260226,609.24,615.59,615.59,603.98,616.68,-1.21,96178875,58579064354.7,609.06
QQQ,20260225,616.68,611.07,616.83,611.0,607.87,1.45,55710653,34258297811.2,614.93
QQQ,20260224,607.87,602.4,608.99,599.73,601.41,1.07,55023731,33363242020.51,606.34
QQQ,20260223,601.41,606.6,608.01,599.05,608.81,-1.22,63859110,38456530135.4,602.21
QQQ,20260220,608.81,600.12,610.35,599.23,603.47,0.88,74127313,44997650323.74,607.03
QQQ,20260219,603.47,602.81,605.81,600.75,605.79,-0.38,60960840,36775460674.29,603.26
QQQ,20260218,605.79,602.11,609.77,600.72,601.3,0.75,64250668,38949379458.09,606.21
QQQ,20260217,601.3,598.38,603.95,593.34,601.92,-0.1,69013750,41367290339.38,599.41
QQQ,20260213,601.92,600.43,606.48,596.42,600.64,0.21,69237563,41718437905.93,602.54
QQQ,20260212,600.64,614.71,615.81,599.57,613.11,-2.03,81378875,49292174154.62,605.71
QQQ,20260211,613.11,616.38,617.52,607.69,611.47,0.27,58575102,35879123792.51,612.53
QQQ,20260210,611.47,615.3,617.02,611.01,614.32,-0.46,53938860,33130153984.85,614.22
QQQ,20260209,614.32,607.54,616.46,605.07,609.65,0.77,56797559,34820301296.98,613.06
QQQ,20260206,609.65,600.19,611.41,598.77,597.03,2.11,78019313,47250275573.33,605.62
QQQ,20260205,597.03,600.21,604.81,594.76,605.75,-1.44,89354500,53533271891.4,599.11
QQQ,20260204,605.75,615.02,615.1,600.47,616.52,-1.75,81850750,49712360771.32,607.35
QQQ,20260203,616.52,628.3,629.98,610.96,626.14,-1.54,81234000,50155549894.44,617.42
QQQ,20260202,626.14,618.7,628.49,618.66,621.87,0.69,49020293,30681222459.04,625.89
QQQ,20260130,621.87,625.71,628.26,619.3,629.43,-1.2,65650688,40958544477.06,623.89
QQQ,20260129,629.43,632.65,633.67,618.27,633.22,-0.6,79944063,49984498559.37,625.24
QQQ,20260128,633.22,635.46,636.6,631.81,631.13,0.33,50691692,32128966191.89,633.81
QQQ,20260127,631.13,628.91,632.04,627.34,625.46,0.91,38997211,24596139194.92,630.72
QQQ,20260126,625.46,623.21,627.61,622.12,622.72,0.44,35983008,22523685120.34,625.95
QQQ,20260123,622.72,619.73,625.4,618.65,620.76,0.32,43645825,27176889549.64,622.67
QQQ,20260122,620.76,622.35,622.46,617.78,616.28,0.73,42254758,26210319195.31,620.29
QQQ,20260121,616.28,609.47,620.42,607.86,608.06,1.35,79837875,48981725896.84,613.51
QQQ,20260120,608.06,610.53,615.05,607.05,621.26,-2.12,81988875,50138239405.38,611.52
QQQ,20260116,621.26,625.5,626.08,618.88,621.78,-0.08,61058094,37969846442.32,621.86
